"spectrum","latitude","longitude"
"{0.0597348,0.070221,0.123537,0.207882,0.146138,0.0802942,0.056167,0.0492083,0.0521516,0.0739036,0.128533,0.189579,0.210153,0.0987419,0.0524831,0.0259392,0.0227488,0.0159845,0.0224645,0.0294097,0.0461579,0.0493188,0.0680357,0.105785,0.177816,0.158886,0.0499066,0.0296062,0.02251,0.0169688,0.01578,0.0146592,0.0154035,0.0197704,0.0228659,0.025859,0.0279859,0.0374391,0.0431434,0.0644606,0.0832567,0.0844618,0.11148,0.122531,0.0847746,0.0627137,0.0387349,0.0149472,0.0131666,0.0122482,0.00875279,0.00815693,0.0109465,0.0112771,0.00960647,0.00913936,0.0126563,0.014713,0.0141928,0.0149765,0.0202219,0.0235574,0.0208588,0.0169697,0.0188383,0.0199872,0.0250494,0.0570632,0.103062,0.117962,0.118369,0.107999,0.0862254,0.0611182,0.041288,0.0267022,0.0205469,0.0147011,0.00986931,0.00938765,0.00626429,0.00705301,0.00635138,0.00470245,0.00416743,0.00358419,0.00289407,0.00317258,0.00361634,0.00300187,0.0035594,0.00448596,0.00479761,0.00492379,0.00469368,0.0060307,0.00810944,0.00851239,0.0090489,0.0078486,0.00782066,0.0067466,0.00587768,0.00571905,0.00600836,0.00800138,0.00985508,0.0129789,0.0162657,0.0232096,0.0304122,0.028391,0.0221692,0.0195614,0.024469,0.0373354,0.0367604,0.0192034,0.0119553,0.0121839,0.0104622,0.0108346,0.011256,0.0114744,0.0119953,0.0103016,0.00857532,0.00652855,0.00757861,0.00787054,0.0082103,0.00783794,0.00781113,0.00699074,0.00766348,0.00677794,0.00553658,0.00476357,0.00538287,0.00387485,0.00350962,0.00284289,0.00239542,0.00348617,0.00462305,0.00446259,0.00383071,0.00765733,0.00735937,0.00395847,0.00456302,0.00454589,0.00477964,0.00316359,0.0025566,0.00213956,0.0020676,0.00147919,0.00257329,0.00235102,0.00235041,0.00178805,0.00255363,0.00213847,0.00255581,0.00195052,0.00327899,0.00151928,0.0026739,0.00218506,0.00305704,0.00301378,0.00306706,0.00356605,0.00310341,0.00198402,0.00295542,0.00288493,0.00358293,0.00464982,0.00605682,0.00210716,0.00242069,0.00281096,0.00357148,0.00359121,0.00337597,0.00300976,0.00610219,0.00380913,0.00534597,0.00346281,0.00427912,0.00318468,0.00475311,0.00358481,0.0025626,0.002866,0.00381799,0.00336085,0.00430331,0.00341631,0.00360431,0.00217,0.00298701,-0.00357604,0.00251604,0.00097868,0.00218057,0.00156363,0.00424496,0.00162481,0.00355813,0.00414849,0.00476994,0.00405914,0.00245187,0.00441881,0.00501891,0.00439285,0.00664378,0.00607771,0.00336361,0.00213781,0.00451695,0.00475929,0.00778077,0.0102122,0.00877937,0.0118795,0.010524,0.00576914,0.00711989,0.00727209,-0.0028578,0.00738974,0.00905185,0.00759483,0.0120515,0.0101705,0.0253682,0.0346254,0.0462635,0.049645,0.0571382,0.0602502,0.0605649,0.0617838,0.0576033,0.0635997,0.0629201,0.0524867,0.0564367,0.0588217,0.050348,0.0377615}",-28.936956762637,221.16828775822
"{0.058776,0.0691582,0.123049,0.206793,0.145666,0.0796286,0.0560442,0.0492001,0.0520277,0.0737804,0.128752,0.188846,0.20854,0.0980107,0.0517501,0.0258176,0.0227404,0.0160086,0.0224623,0.0297147,0.0462613,0.0490718,0.0721611,0.105365,0.176173,0.157064,0.0492447,0.0298721,0.0225317,0.0171655,0.0158436,0.0147401,0.0153185,0.0198377,0.0227367,0.0258876,0.027824,0.0374126,0.0426879,0.0640764,0.0825441,0.0832767,0.110096,0.121787,0.0842591,0.0635941,0.0399992,0.0148564,0.0136908,0.0121742,0.00838615,0.0087096,0.0114795,0.0115037,0.0101624,0.00908423,0.0125802,0.0155929,0.0147683,0.0148885,0.0201041,0.0237575,0.0207389,0.0178105,0.0187321,0.0202329,0.0249117,0.0563883,0.101145,0.116038,0.116774,0.106428,0.0847155,0.0608267,0.0410963,0.0269271,0.0197784,0.015684,0.00982838,0.0097239,0.00698617,0.00738988,0.00597781,0.00502886,0.00415342,0.00357265,0.00251156,0.00316334,0.00399054,0.00299417,0.00355087,0.00447597,0.00478771,0.00528301,0.00468552,0.0060212,0.00769968,0.00890637,0.00903846,0.00784037,0.00903957,0.00756333,0.00546664,0.00571537,0.00639824,0.00799801,0.00985201,0.0129763,0.0166515,0.0240013,0.0291949,0.0279879,0.0221771,0.0195707,0.0240818,0.0365705,0.0360332,0.0196009,0.0119683,0.0121984,0.0104757,0.0112607,0.0121074,0.0119177,0.0120145,0.0107608,0.00922859,0.00738662,0.00759195,0.00788469,0.00822543,0.00834351,0.00832382,0.00751686,0.00714501,0.00733986,0.00554813,0.005321,0.00539456,0.00441291,0.00351745,0.00338937,0.0029552,0.00349464,0.00463451,0.00447385,0.00384055,0.00767733,0.0067963,0.00511225,0.0045754,0.00455838,0.00364262,0.00317249,0.00374719,0.00333421,0.00207357,0.00209018,0.00258081,0.00299134,0.00301024,0.00246588,0.00256128,0.00284679,0.00327352,0.00267503,0.0025491,0.00304791,0.00347346,0.00301366,0.00306644,0.00386036,0.00307659,0.0035772,0.00394945,0.00199029,0.00296481,0.00376227,0.00446831,0.00466446,0.010633,0.00376874,0.00450997,0.0038557,0.00358286,0.00253968,0.00447496,0.00523716,0.00612135,0.00494843,0.00422709,0.00578923,0.00312168,0.00436776,0.00476764,0.00479432,0.00500461,0.00410673,0.00382957,0.00337103,0.00431634,0.00473921,0.00361523,0.00217656,0.00299602,-0.000778895,0.00252365,0.0039266,0.00370059,8.91518e-16,0.00585457,0.00488925,0.00525888,0.00590275,0.00478456,0.00407162,0.00430399,0.00257728,0.00503437,0.00440636,0.00666425,0.00812858,0.00127922,0.00428844,0.00453032,0.00703332,0.00780314,0.00551445,0.00643879,0.0119119,0.00814803,0.010626,0.00713806,0.0097203,0.0144448,0.0123454,0.01151,0.0101028,0.00952057,0.0178366,0.0228215,0.0400332,0.0436275,0.0552656,0.0544198,0.0603566,0.0636519,0.0587911,0.0576942,0.0571258,0.0527005,0.0597543,0.0565118,0.0426505,0.0460047,0.0425308}",-28.21437016838,220.0442924874
"{0.0592849,0.0693754,0.122458,0.205895,0.145234,0.0792142,0.0557236,0.0489125,0.0520123,0.0736766,0.128325,0.188568,0.208336,0.09778,0.0516228,0.0258068,0.0228369,0.0159358,0.0225721,0.0296883,0.0461541,0.0489501,0.0751231,0.105329,0.175919,0.155546,0.0490002,0.0298624,0.0221365,0.017078,0.0159102,0.0148235,0.0154078,0.0197322,0.0227894,0.0257463,0.0278487,0.0372031,0.042646,0.0631005,0.0810079,0.0823472,0.107574,0.119656,0.0829975,0.063222,0.0397651,0.0155851,0.0139111,0.0124137,0.00864943,0.00835988,0.0114129,0.0114369,0.00949311,0.00934702,0.0121893,0.0151823,0.014028,0.0151452,0.0203459,0.0232901,0.0206238,0.017091,0.0186301,0.0197688,0.0244114,0.0546387,0.0965451,0.109923,0.10997,0.100789,0.0810672,0.0587385,0.0394973,0.0261218,0.0200322,0.0152723,0.0101648,0.0093137,0.00658825,0.00736312,0.00560767,0.00535369,0.00448503,0.0039178,0.00287666,0.0035331,0.00359704,0.00336023,0.00354283,0.00410607,0.00477846,0.00564159,0.00467799,0.00601251,0.00808754,0.00889619,0.00862697,0.00823836,0.0086236,0.00755777,0.00586956,0.00610942,0.00600276,0.00761495,0.0102332,0.0125969,0.0162649,0.0228179,0.0283883,0.0271783,0.0209489,0.0187667,0.0228935,0.0338288,0.0326538,0.0181052,0.0119832,0.0118208,0.0104909,0.0108662,0.0104543,0.011938,0.0120357,0.00989418,0.00924558,0.00740051,0.00820441,0.00837414,0.00872671,0.00836055,0.00784225,0.00701908,0.00716028,0.00735588,0.00611663,0.00533316,0.00486942,0.00389249,0.00352584,0.00339771,0.00351817,0.00293541,0.00464673,0.00448585,0.00385102,0.00769859,0.00739952,0.00455355,0.00401894,0.0051391,0.00365331,0.00318189,0.00316497,0.00274821,0.00207987,0.00148802,0.00196762,0.00236522,0.00236468,0.00314819,0.00256932,0.00215167,0.00257167,0.00196266,0.00404175,0.00229329,0.00427849,0.00302331,0.0030763,0.00387282,0.00308657,0.00358886,0.00312337,0.00114106,0.00297463,0.0029036,0.00360602,0.00317594,0.00609602,0.00378129,0.00243657,0.00386857,0.00465543,0.00361459,0.00448977,0.00414183,0.00614146,0.00496461,0.00424085,0.005808,0.00430616,0.00555889,0.00478292,0.00480964,0.00624156,0.00535576,0.00258462,0.00338175,0.00303105,0.00212086,0.00362672,0.00353906,0.00439193,-0.00218979,0.00400136,0.00246196,0.00219418,0.00472015,0.00427148,0.00326992,0.00358035,0.00242732,0.00656293,0.00408475,0.00616841,0.0063078,0.00505061,0.00442055,0.00668576,0.00611609,0.00548579,0.00860379,0.00675468,0.00705478,0.00782661,0.00790108,0.00645748,0.00955667,0.00817076,0.00822754,0.00472608,0.0121821,0.0169607,0.00742564,0.0115379,0.0101267,0.0121059,0.0153229,0.0254768,0.0320946,0.0409851,0.0498383,0.0516965,0.0517388,0.0547998,0.0557942,0.0545907,0.0506375,0.0493403,0.0526384,0.0489342,0.0386423,0.0416553,0.0378529}",-27.489182843026,218.94965040755
"{0.0587241,0.0686703,0.122312,0.207786,0.144955,0.0790479,0.0556314,0.0490269,0.0518217,0.0733064,0.129666,0.191942,0.21163,0.0978561,0.051704,0.0259052,0.0227405,0.0160675,0.0226865,0.0296694,0.0459494,0.0489518,0.071037,0.107319,0.180401,0.158779,0.0491671,0.02986,0.0225906,0.0172803,0.01598,0.0149097,0.0154998,0.0198081,0.0230212,0.0257869,0.0273466,0.0368139,0.0428125,0.064576,0.0835195,0.0841213,0.111657,0.122993,0.085082,0.0634909,0.0395418,0.0150922,0.0132361,0.0123443,0.00860115,0.00861073,0.0116452,0.011373,0.00944002,0.00992242,0.0124374,0.0157359,0.0142768,0.0154018,0.0198826,0.0234973,0.0201998,0.0173094,0.0182054,0.0203725,0.0246518,0.0572548,0.100461,0.115533,0.115313,0.105757,0.0842892,0.0613577,0.0410877,0.0266972,0.0202868,0.0152119,0.00975155,0.00965023,0.00693495,0.00769841,0.00593699,0.00533647,0.00412726,0.00390626,0.00324003,0.00352377,0.0039703,0.003725,0.00353527,0.00517745,0.00476986,0.00563235,0.00504984,0.00639483,0.00728365,0.00888723,0.00942317,0.00823192,0.0082094,0.00714247,0.00546053,0.00610709,0.00560833,0.00799444,0.0102327,0.0129763,0.0170425,0.0240118,0.0296215,0.0280128,0.0209621,0.0191891,0.0241207,0.0354491,0.0342103,0.0188878,0.0116134,0.0126278,0.0101036,0.0108846,0.0108918,0.0119602,0.011623,0.0108015,0.00862277,0.00656546,0.00822148,0.00791686,0.00825972,0.00837896,0.00735983,0.00754971,0.0066407,0.00682242,0.00557392,0.00589607,0.00488153,0.00443438,0.00406951,0.00394927,0.00352761,0.0035133,0.00524217,0.00508536,0.00386212,0.00831504,0.0074214,0.00456719,0.0046024,0.00458559,0.0042432,0.00377798,0.00317492,0.00275692,0.0020865,0.00271377,0.00197395,0.00428514,0.0358812,0.00924982,0.0018853,0.0141679,0.0240179,0.00920189,0.00554469,0.016874,1.36719,0.157738,0.0611274,0.00725703,0.00392896,0.00360106,0.00397593,0.00372116,0.00298489,0.00378763,0.00449833,0.00469578,0.0107047,0.00379441,0.00349295,0.00388204,0.0046716,0.00469728,0.00669661,0.00527253,0.00503078,0.00498157,0.00539837,0.00582768,0.00549907,0.00557758,0.00599869,0.00603217,0.00381227,0.0028935,0.0051159,0.00339301,0.00434449,0.00344904,0.00497532,0.00491093,0.0030155,-0.000783967,0.00401472,0.00247021,0.00372486,0.00789329,0.00589301,0.00492132,0.00189133,0.00418853,0.00658504,0.045491,0.00990283,0.0044617,0.00506766,0.00443543,0.00469582,0.0061367,0.00550399,0.00647398,0.00899401,0.0116258,0.00785119,0.0103031,0.00885603,0.0119814,0.0106124,0.0131199,0.0120527,0.00977222,0.0145201,0.00992654,0.00911777,0.0101517,0.0095655,0.0179187,0.0229237,0.0402075,0.0465502,0.0554921,0.0518017,0.0605886,0.0549046,0.0590029,0.0611012,0.0573172,0.0494224,0.0527228,0.0490098,0.0590656,0.0372984,0.0426431}",-26.761557157983,217.88245954509
"{0.0587202,0.0686103,0.122061,0.20855,0.14528,0.0783413,0.0557653,0.0488632,0.0518332,0.0729571,0.130741,0.194241,0.214476,0.0985155,0.0516034,0.0259068,0.0226504,0.0159034,0.0225941,0.0293251,0.0456483,0.0484155,0.0681347,0.108498,0.182731,0.160914,0.0486856,0.0295877,0.022349,0.0169178,0.0157595,0.0149986,0.0152583,0.019713,0.0227356,0.025312,0.0277395,0.0370055,0.0425921,0.0654468,0.0849722,0.0854512,0.113858,0.125382,0.0864009,0.0637703,0.0408041,0.0146078,0.013165,0.0122781,0.00855512,0.00826876,0.0109939,0.0110224,0.00938931,0.00924458,0.0123707,0.0150174,0.0142012,0.0149833,0.0197789,0.0227133,0.0204075,0.0169134,0.0177881,0.0192158,0.0245298,0.057695,0.103681,0.117888,0.118677,0.108326,0.0867802,0.0621711,0.0416187,0.0269307,0.0195375,0.0148097,0.0100885,0.00961583,0.00654193,0.00659383,0.005918,0.0049805,0.0037722,0.00318707,0.00286092,0.00313834,0.00357977,0.00297354,0.0038911,0.00409052,0.00404762,0.00489034,0.00466485,0.00599759,0.00767315,0.00847586,0.00861286,0.00822659,0.00779682,0.00672857,0.00545856,0.00570883,0.00600033,0.00761357,0.00985062,0.0122216,0.0166603,0.022834,0.0296373,0.0280309,0.0218054,0.0192063,0.0241454,0.0358869,0.036156,0.019295,0.0116314,0.0118582,0.0101214,0.0104916,0.0104932,0.0115563,0.0112105,0.0099348,0.00864143,0.00487586,0.00763946,0.00745882,0.00779191,0.00741067,0.0068763,0.00653599,0.00665698,0.00683947,0.00558819,0.0042575,0.0038135,0.00337911,0.00354434,0.00287186,0.00297906,0.00295201,0.00467346,0.00392354,0.00387387,0.00714916,0.0068568,0.00458158,0.00404392,0.00402927,0.00425696,0.00320225,0.00258813,0.00216615,0.00209346,0.00149779,0.0019806,0.0023809,0.00238044,0.00249013,0.0025866,0.00287506,0.00187205,0.00197601,0.00257469,0.00230905,0.00510713,0.0022138,0.00226535,0.00220801,0.00227304,0.0036138,0.00230029,0.00201085,0.00299558,0.00204677,0.00539744,0.00319813,0.00613886,0.000463834,0.00350562,0.00389611,0.00362032,0.00256616,0.00452148,0.00305055,0.00504877,0.00272135,0.00427039,0.00467864,0.00433592,0.00441199,0.00361182,0.00363195,0.00382558,0.00290359,0.003868,0.00212802,0.00435963,0.00346108,0.00499267,0.000833536,0.00163014,-0.0007867,0.00402876,0.00247888,0.00220928,0.00158421,0.00268807,0.0016462,0.00189797,0.00420327,0.00305793,0.000500974,0.00434781,0.00260347,0.00127138,0.00445104,0.00471236,0.00615828,0.00552306,0.00433074,0.00457442,0.00253714,0.00555285,0.00795104,0.00411102,0.00721116,0.00579434,0.0107173,0.0096429,0.01225,0.0120678,0.00746506,0.00914186,0.00766849,0.00701354,0.0128305,0.0255961,0.0322409,0.0411668,0.0500529,0.0519125,0.0548704,0.0520145,0.056007,0.054792,0.0508179,0.04951,0.0455837,0.0567742,0.0428413,0.0373559,0.0332161}",-26.031625890855,216.84096204163
"{0.0618214,0.0716848,0.126636,0.2034,0.148871,0.0844942,0.0584501,0.0511199,0.0537831,0.0766694,0.127563,0.181176,0.199978,0.101132,0.0553011,0.0263457,0.0233626,0.0160204,0.0229735,0.0301699,0.0488011,0.0519976,0.0687963,0.102743,0.166675,0.151676,0.051991,0.031228,0.023067,0.0174274,0.0161969,0.0151378,0.0154116,0.0204981,0.0241397,0.0270987,0.0296956,0.0398446,0.0448294,0.0634988,0.0799387,0.0807517,0.104714,0.115484,0.0816335,0.0612911,0.0406426,0.015585,0.0138121,0.0125169,0.00888488,0.00820026,0.0114776,0.0118581,0.0101436,0.00954376,0.0129275,0.0164357,0.0156371,0.0160805,0.0222879,0.0246036,0.0222201,0.0183939,0.020066,0.0219943,0.0261843,0.0541507,0.0938539,0.107196,0.10734,0.0973145,0.0786041,0.057082,0.039484,0.0272655,0.0216213,0.0162897,0.0106327,0.00930345,0.0068904,0.0076434,0.0062167,0.00519,0.00428164,0.00367864,0.0033946,0.00363888,0.004137,0.00383349,0.00404748,0.00387537,0.00488429,0.00575825,0.00515444,0.00656132,0.00781537,0.0102615,0.0096543,0.00875578,0.00882115,0.00768975,0.00643243,0.00621112,0.00600833,0.00920494,0.0114976,0.013764,0.0175041,0.0225004,0.0285062,0.0267646,0.0210079,0.019167,0.0236187,0.0333945,0.0325822,0.018821,0.0131112,0.0121367,0.0112163,0.0116425,0.0124369,0.0130943,0.0127789,0.0115468,0.0105562,0.00825243,0.00935962,0.00921302,0.00862092,0.00874159,0.00828958,0.00794077,0.00765084,0.00785669,0.0065772,0.00585578,0.00538496,0.00487839,0.00341218,0.00328308,0.00345916,0.00381409,0.00456447,0.00497925,0.00449767,0.00813468,0.00783103,0.00384006,0.00511886,0.0039862,0.00527458,0.00381687,0.00309911,0.00262516,0.00334977,0.00218502,0.00212925,0.00238345,0.00224134,0.00241915,0.0025879,0.0028691,0.0031323,0.00270191,0.00411255,0.00298776,0.00504348,0.0021487,0.00390375,0.00369186,0.00310573,0.00341352,0.00314175,0.00194969,0.00309256,0.00283512,0.00371315,0.0034304,0.00595321,0.00351065,0.00441801,0.00287626,0.00466221,0.00468843,0.00569083,0.00416784,0.00624718,0.00386977,0.0053827,0.00454171,0.00535785,0.00441298,0.00701534,0.00470339,0.00637126,0.00523792,0.00635402,0.00454791,0.00423512,0.00450584,0.00499591,0.00331328,0.00610745,-0.000456016,0.00407471,0.00385284,0.00396357,0.00307816,0.00574474,0.00319831,0.00553104,0.00427351,0.00488635,0.00379742,0.00603039,0.00455077,0.00678882,0.00600671,0.00457476,0.00597839,0.00513432,0.00841569,0.00901372,0.00740158,0.00791609,0.00773894,0.00891198,0.00702639,0.0106426,0.0107213,0.00914556,0.00957184,0.0223906,0.0121676,0.00681163,0.00778352,0.0147251,0.0150933,0.0231143,0.0342861,0.0458328,0.0519413,0.0535561,0.0517919,0.0542057,0.0552225,0.0544201,0.0505461,0.0489256,0.0411037,0.0570352,0.0357013,0.042383,0.0376442}",-32.979792419894,230.8160305421
"{0.0614624,0.0717547,0.126037,0.204369,0.148344,0.0834037,0.0586517,0.0508108,0.0534546,0.0762958,0.12717,0.181499,0.200607,0.100482,0.0545348,0.0262808,0.0233116,0.0161232,0.0227078,0.0300825,0.0481226,0.051525,0.0682026,0.102649,0.167409,0.151912,0.051624,0.0310063,0.0229024,0.0173024,0.0160801,0.0148601,0.0152991,0.0201619,0.0235929,0.0270811,0.0294725,0.0393419,0.0446986,0.0630136,0.0797737,0.0808404,0.104406,0.115846,0.082088,0.0621438,0.0403319,0.0150366,0.0140235,0.0130762,0.00848944,0.00845385,0.0113918,0.0120781,0.0100682,0.00947288,0.0128321,0.0163152,0.0155235,0.0163236,0.0217562,0.0247813,0.0217336,0.0179404,0.0192397,0.0211011,0.0260099,0.0541757,0.0936031,0.106856,0.107356,0.0981467,0.078511,0.0575025,0.0392594,0.0271141,0.0215042,0.0162038,0.0101888,0.0100284,0.00685692,0.00723321,0.00618825,0.00516701,0.00426331,0.0040298,0.00299838,0.00362505,0.00372948,0.00382027,0.0040342,0.0045991,0.00450463,0.00574217,0.0047553,0.00614841,0.00779718,0.00941993,0.00963437,0.008329,0.008392,0.00767614,0.00601194,0.00580145,0.0059997,0.00842667,0.0110987,0.0133685,0.0167093,0.0228768,0.0276677,0.0263356,0.0205825,0.0187501,0.0228072,0.0329905,0.0325769,0.0184424,0.0123444,0.0129215,0.0108182,0.0108288,0.0116122,0.0126775,0.0127853,0.0111144,0.0105623,0.00825756,0.00877436,0.00828194,0.00862739,0.00923457,0.00780361,0.00794765,0.00765774,0.00786415,0.00603517,0.0053209,0.00486068,0.00436061,0.00341615,0.00328713,0.00291676,0.00326006,0.00457087,0.0044111,0.00391703,0.00872914,0.00726947,0.00497221,0.00456806,0.00455002,0.0052837,0.00267692,0.00368681,0.00262996,0.00217201,0.00159248,0.00274222,0.00301084,0.00224572,0.00176287,0.00191683,0.00356469,0.00244104,0.00270749,0.00339416,0.00299408,0.00349929,0.00376817,0.00391207,0.0036998,0.00392418,0.00259974,0.00396987,0.00195405,0.00225475,0.00198903,0.00372142,0.00343802,0.00596647,0.00189372,0.00442795,0.0028827,0.00467258,0.00365489,0.00463443,0.00308763,0.00515634,0.00498575,0.00427841,0.00568914,0.00536908,0.00672867,0.00468656,0.00589131,0.00399122,0.00403738,0.00390287,0.00331427,0.00424369,0.00322454,0.00500597,0.00199134,0.00476078,-0.000456925,0.00264243,0.00386053,0.00397144,0.00616849,0.00732607,0.00480708,0.00554218,0.0059943,0.00316896,0.000290824,0.00241719,0.00456029,0.00494772,0.00411782,0.00654925,0.00798818,0.00720413,0.00421659,0.00469798,0.00741658,0.00566641,0.00542792,0.0112578,0.00938626,0.0106623,0.00835455,0.00916175,0.0119855,0.0151076,0.0073125,0.00922942,0.0102565,0.0147473,0.0176347,0.0231472,0.0343326,0.0431923,0.0437933,0.0536175,0.0576078,0.0453816,0.0552748,0.0544679,0.0473236,0.0489619,0.0482855,0.0494618,0.0397631,0.046789,0.0329525}",-32.29632174206,229.42270562909
"{0.0614957,0.0716802,0.125759,0.205379,0.147977,0.0830464,0.0578766,0.0505179,0.0533387,0.0756492,0.127412,0.183525,0.20237,0.100157,0.054196,0.0261157,0.0230608,0.0161242,0.0227825,0.0301192,0.047922,0.0509549,0.0679873,0.102947,0.169174,0.152694,0.0509965,0.0305032,0.0228914,0.0174807,0.0161225,0.0149228,0.0151913,0.020203,0.0234241,0.0279844,0.029631,0.0392538,0.0443694,0.0633971,0.0800693,0.0811762,0.105352,0.116221,0.0820127,0.0616814,0.0384727,0.0162047,0.0136061,0.0126556,0.00907974,0.00870495,0.0116201,0.0119904,0.0103142,0.00973433,0.0127398,0.0165337,0.015071,0.016209,0.0212346,0.0242615,0.0215852,0.0181433,0.0194536,0.0217019,0.0258407,0.0549627,0.0947795,0.108558,0.108064,0.0986252,0.0795498,0.0575499,0.0397736,0.0269674,0.0206932,0.0161205,0.0101378,0.00997954,0.00644183,0.00720001,0.00616073,0.00514478,0.00424559,0.00364879,0.00298682,0.00361171,0.00371641,0.00380755,0.00365028,0.00458534,0.0052203,0.00535336,0.00512796,0.00692535,0.00778002,0.00940052,0.00961571,0.00872261,0.00878934,0.00807775,0.00600274,0.00619272,0.00638694,0.00841655,0.010702,0.0129755,0.0166946,0.0224627,0.0280567,0.0267309,0.0209858,0.019151,0.023203,0.0341713,0.0329543,0.0188217,0.0123468,0.0121419,0.0104214,0.0116514,0.0116183,0.0131079,0.0119312,0.0106831,0.00993592,0.00658337,0.00878154,0.00875824,0.0086352,0.00827035,0.00879787,0.00795574,0.00766581,0.0073299,0.00604217,0.00532731,0.00539761,0.00436618,0.00342065,0.00329169,0.0023733,0.00326498,0.00457798,0.00441816,0.00392347,0.00757805,0.00728204,0.00498101,0.00513659,0.0051165,0.00472646,0.00383093,0.00311073,0.00263516,0.00158319,0.000997842,0.00335801,0.0030171,0.00289364,0.00309156,0.00327634,0.00288114,0.00244638,0.00271345,0.00267313,0.00300082,0.00428633,0.00296737,0.0031099,0.00288399,0.00311965,0.00342897,0.00233303,0.00363755,0.00310695,0.00284821,0.00545091,0.00492154,0.010466,0.00515561,0.00443853,0.00390897,0.00572417,0.00366349,0.00464527,0.00309481,0.00627516,0.00499717,0.00540644,0.00342119,0.00422801,0.00443199,0.00352268,0.0047234,0.0051991,0.00404619,0.00391136,0.00456701,0.00425288,0.00452473,0.00370845,0.000664173,0.00477098,-0.000457903,0.00409157,0.0038688,0.00397993,0.00618161,0.00576852,0.0032116,0.00555414,0.00429154,0.00490713,0.00381372,0.00605642,0.0063978,0.00309926,0.00603289,0.00459483,0.00600471,0.00515661,0.00633885,0.00470823,0.00966075,0.0102191,0.00777037,0.00661405,0.00940514,0.0106833,0.0107615,0.00678374,0.00960597,0.00780095,0.00976697,0.00924507,0.0127383,0.014771,0.0176623,0.0206072,0.0370272,0.0432521,0.0493322,0.0508832,0.0547923,0.0513581,0.0522587,0.0545212,0.0538996,0.0524221,0.0483231,0.053304,0.0357441,0.0424285,0.0376799}",-31.609009967927,228.07681656756
"{0.0604357,0.0708323,0.124479,0.207325,0.147204,0.0814737,0.0571079,0.0497567,0.0527307,0.0746952,0.128381,0.188036,0.207712,0.0994366,0.0531126,0.026205,0.0228836,0.0159474,0.022594,0.0296106,0.0469946,0.0498563,0.0679679,0.104784,0.174616,0.156359,0.050065,0.0302307,0.0224817,0.0170195,0.0159647,0.0146686,0.0152396,0.0198277,0.0229648,0.0259976,0.0283341,0.0381058,0.0436903,0.0629923,0.0804083,0.0814152,0.106407,0.117562,0.0821961,0.0615992,0.0392379,0.015141,0.0136447,0.012088,0.00886529,0.0082616,0.0110869,0.0114215,0.00972947,0.00925645,0.0124918,0.0152281,0.0147071,0.0151631,0.0204716,0.0235037,0.0211126,0.0174921,0.0190627,0.0205859,0.0253407,0.0543732,0.0955401,0.10864,0.108947,0.0993836,0.0801247,0.0580483,0.0391706,0.0266075,0.0200508,0.0155406,0.0103382,0.00946779,0.00631612,0.00710949,0.00604603,0.00508416,0.00419732,0.00360885,0.00291315,0.00319239,0.00363766,0.00339583,0.00357792,0.00378007,0.00445791,0.00531534,0.00471188,0.00605213,0.00773559,0.00853754,0.00947763,0.00827516,0.0086591,0.007586,0.00588887,0.00612678,0.00641097,0.00801125,0.0110157,0.0126103,0.0162751,0.0228222,0.0279742,0.0333063,0.0213375,0.0187364,0.0232466,0.0337413,0.03331,0.0184187,0.0127033,0.0125526,0.01044,0.0108098,0.0112285,0.0118685,0.0123951,0.0102727,0.00918661,0.00735212,0.00814945,0.00831678,0.00818399,0.00781218,0.00828016,0.00747664,0.00763679,0.00729884,0.00606775,0.00474556,0.00536205,0.00385967,0.00349563,0.00336761,0.00238521,0.0034709,0.00460236,0.00502163,0.00381288,0.00762103,0.00790219,0.00393914,0.00454043,0.00452308,0.0041847,0.00314731,0.0031302,0.00271776,0.00205663,0.00147129,0.00194535,0.00171015,0.00233758,0.00244505,0.0025395,0.00212656,0.00324536,0.00265192,0.00326044,0.00226591,0.00501198,0.00217262,0.00385608,0.00299645,0.00386846,0.00271646,0.00308524,0.00197233,0.00208516,0.00114717,0.0035619,0.00313711,0.010537,0.00209464,0.00446875,0.00279424,0.00459782,0.00251668,0.00335612,0.00409112,0.00606664,0.00378705,0.00531515,0.00344295,0.00541508,0.00432969,0.00472625,0.00475282,0.0025482,0.00284993,0.00379662,0.00334206,0.00299548,0.00209596,0.0035842,0.00215791,0.00297041,-0.0021642,0.00395448,0.000973213,0.0036688,0.00466474,0.00422122,0.00323145,0.0052136,0.00585166,0.00474299,0.00226385,0.00792323,0.00439368,0.0049903,0.00628575,0.00660583,0.00402865,0.00542117,0.00425185,0.00667709,0.00473351,0.00773924,0.00547001,0.00873414,0.00945556,0.00808611,0.0105469,0.00467921,0.00965125,0.0094334,0.00735723,0.0114342,0.00756306,0.0145438,0.0126627,0.0252701,0.0371495,0.0406735,0.0494724,0.0485219,0.0513856,0.0514694,0.0523604,0.0542586,0.0503424,0.0490651,0.0487742,0.0448752,0.054644,0.0414628,0.0329759}",-30.373505554079,223.51277459648
