"name","ettime","starttime","spectrum"
".ir_rc20final.cub",479790615.82458,"2015-03-16 15:09:08.255","{0.194382,0.284426,0.322474,0.322494,0.30127,0.241985,0.212807,0.21033,0.254705,0.311648,0.34333,0.348531,0.332653,0.279205,0.159653,0.128643,0.0823748,0.102946,0.139297,0.215575,0.271144,0.28565,0.322472,0.34439,0.363996,0.302209,0.214272,0.152977,0.106971,0.0928069,0.0848248,0.0847778,0.116245,0.151605,0.178806,0.203885,0.247287,0.281221,0.302092,0.323497,0.333703,0.333642,0.344317,0.347004,0.284514,0.186298,0.14951,0.113332,0.102229,0.0687273,0.067334,0.0712966,0.0960734,0.0838043,0.0755305,0.0931671,0.130991,0.141831,0.137093,0.178511,0.222811,0.220579,0.186783,0.187897,0.205342,0.230087,0.268423,0.301533,0.312299,0.317182,0.318706,0.311149,0.295063,0.27713,0.258047,0.233001,0.183029,0.11491,0.0906072,0.0754269,0.0700612,0.0578374,0.0412106,0.0311792,0.0287896,0.0215927,0.026882,0.0261454,0.0243178,0.0276761,0.0261566,0.0348658,0.0416496,0.0374853,0.0454066,0.0667798,0.0902223,0.0986022,0.0942162,0.0862763,0.0830234,0.0629396,0.0539579,0.0537898,0.0740464,0.108787,0.134142,0.148984,0.162614,0.171567,0.180065,0.175131,0.174138,0.185487,0.198683,0.20099,0.179991,0.154156,0.149588,0.137606,0.143426,0.145526,0.156783,0.162121,0.146944,0.114536,0.085333,0.0849811,0.095472,0.0882909,0.0868465,0.0784785,0.0806093,0.0804553,0.0736663,0.0725698,0.0641576,0.0535372,0.0409584,0.031558,0.0240277,0.0181704,0.0145983,0.0110297,0.012669,0.0115286,0.00918054,0.00793622,0.00744998,0.0049367,0.00469943,0.00520611,0.00545771,0.00553457,0.00586126,0.00557545,0.00528883,0.0086567,0.0141442,0.018891,0.0149264,0.0175476,0.0195395,0.0185869,0.0186925,0.0226155,0.0260291,0.0302171,0.0367157,0.0322548,0.0323973,0.0295047,0.0270748,0.0273557,0.0242274,0.025344,0.0279772,0.0303601,0.0253501,0.0268517,0.0216063,0.037949,0.0344481,0.0372353,0.0423804,0.0450337,0.0467054,0.0537888,0.051019,0.0613274,0.0543543,0.0588283,0.0572599,0.0569131,0.055319,0.0502948,0.0499673,0.0525918,0.0448433,0.0396298,0.0398244,0.0363103,0.0379259,0.0367446,0.0384506,0.039201,0.0382772,0.0374508,0.0420842,0.0447851,0.0424614,0.0444055,0.0414423,0.0441306,0.0474537,0.0452832,0.0440401,0.0447092,0.0441251,0.0459295,-0.0373526,0.0364008,0.0313703,0.0275965,0.0276107,0.0237309,0.0286317,0.0305418,0.030823,0.0248066,0.0247931,0.0291216,0.0330259,0.0353875,0.0620115,0.0463806,0.0476541,0.0430033,0.0519956,0.0547372,0.0753414,0.0824188,0.0884639,0.0873224,0.0835375,0.0894735,0.0917435,0.0899437,0.0941771,0.0857462,0.0852437,0.091773,0.0975515,0.11085,0.0812841,0.0781327}"
".ir_rc20final.cub",479790616.27217,"2015-03-16 15:09:08.255","{0.192054,0.28203,0.318311,0.317809,0.297165,0.23847,0.209702,0.20672,0.254575,0.306631,0.338054,0.344007,0.327916,0.274877,0.157303,0.126727,0.0807782,0.101459,0.137354,0.213052,0.267975,0.281945,0.317971,0.340135,0.359399,0.298021,0.210892,0.150511,0.105493,0.0915401,0.0838263,0.083672,0.115039,0.150177,0.176525,0.201435,0.244379,0.277232,0.298868,0.319697,0.32837,0.329824,0.340688,0.343591,0.283096,0.185782,0.151394,0.112241,0.100684,0.0679494,0.0662318,0.0704607,0.0953926,0.0830859,0.0750448,0.0923503,0.129425,0.140086,0.135143,0.177008,0.221308,0.218986,0.185397,0.18589,0.204001,0.228044,0.265802,0.29988,0.310692,0.315135,0.316069,0.309258,0.291564,0.274381,0.256008,0.230987,0.181073,0.112843,0.089319,0.0743769,0.069915,0.0566817,0.0403011,0.0307826,0.0291896,0.0221203,0.0261624,0.0254363,0.0240487,0.0273788,0.0258834,0.032997,0.0420004,0.0371276,0.0449856,0.0661787,0.0890186,0.097354,0.0930314,0.0851761,0.0828108,0.0628942,0.0535756,0.0538261,0.0735603,0.107319,0.133329,0.148118,0.160131,0.169441,0.178326,0.174275,0.173322,0.183444,0.196642,0.199395,0.178529,0.152436,0.147503,0.135948,0.142938,0.143428,0.155463,0.160787,0.146085,0.113776,0.0844726,0.0839295,0.0946501,0.0876168,0.0857027,0.0783066,0.0789875,0.0797922,0.0735255,0.0719083,0.0640471,0.0529333,0.0414025,0.0305038,0.0234853,0.0176276,0.012985,0.00993255,0.0115559,0.0115181,0.00917288,0.00737583,0.00798864,0.00654291,0.00576484,0.00520421,0.00545621,0.00608692,0.00586069,0.0055754,0.00756415,0.00865809,0.0141477,0.0182916,0.0149325,0.018197,0.0202046,0.0179348,0.0193766,0.0226336,0.026052,0.0317077,0.0367526,0.0330628,0.0324331,0.0295394,0.0263251,0.0266094,0.0250542,0.0237751,0.0288303,0.0295881,0.0245489,0.0268894,0.0261434,0.0347934,0.0364529,0.0372813,0.0414274,0.0440625,0.0477997,0.0538442,0.0510693,0.0603075,0.0544015,0.058876,0.0584194,0.0569519,0.0553535,0.0514779,0.0511645,0.052618,0.044864,0.0384233,0.0398404,0.036324,0.0379389,0.038064,0.03713,0.0378343,0.0382848,0.040316,0.0406118,0.0447875,0.0424652,0.0428249,0.0365143,0.0458048,0.0491477,0.0452953,0.045808,0.0447231,0.042338,0.0478047,0.0252264,0.036414,0.0313811,0.0235157,0.0255266,0.0215989,0.0264526,0.0305485,0.0308285,0.0248102,0.0315581,0.031381,0.0352883,0.0376692,0.071226,0.0463739,0.0476442,0.0453411,0.0567249,0.0594934,0.0728517,0.0823649,0.0909606,0.0898551,0.0942412,0.0893537,0.100248,0.101765,0.103279,0.0952236,0.0951811,0.0915545,0.0973023,0.0982185,0.0899545,0.0778923}"
".ir_rc20final.cub",479790616.71976,"2015-03-16 15:09:08.255","{0.190408,0.279391,0.314673,0.314752,0.293556,0.235608,0.207182,0.204551,0.250646,0.303663,0.33402,0.338914,0.323389,0.270573,0.154179,0.125126,0.0797734,0.100363,0.136114,0.210821,0.26492,0.278764,0.314588,0.3358,0.355569,0.294836,0.208293,0.148588,0.104158,0.0900663,0.0824042,0.082862,0.114162,0.148509,0.174657,0.199019,0.242171,0.274699,0.29504,0.316478,0.324951,0.32556,0.337121,0.340212,0.280627,0.186099,0.146413,0.110307,0.0999523,0.066878,0.0676332,0.0696879,0.0951097,0.0817476,0.0746067,0.0919605,0.128328,0.138821,0.134454,0.175623,0.21915,0.217158,0.183428,0.18437,0.201603,0.226543,0.26376,0.296815,0.308135,0.312534,0.313982,0.305184,0.289065,0.272197,0.252591,0.228367,0.179977,0.11245,0.0889078,0.0733809,0.0686004,0.0559559,0.0405333,0.0304068,0.0288423,0.0206949,0.0258675,0.0247524,0.0237946,0.0270983,0.0260045,0.0330543,0.041608,0.0371808,0.0445913,0.0639835,0.0882881,0.0965836,0.0923205,0.0845459,0.0822186,0.0620448,0.0528163,0.0530843,0.0727251,0.114466,0.134108,0.146177,0.158529,0.167811,0.17709,0.172274,0.171774,0.182704,0.195098,0.197522,0.177159,0.151176,0.146651,0.134755,0.141322,0.141815,0.153815,0.159119,0.144022,0.111776,0.0836564,0.082096,0.0932956,0.0856054,0.0846023,0.0767505,0.0788567,0.0786641,0.0723817,0.0718078,0.0629128,0.0523533,0.0408501,0.0304721,0.0229535,0.0181321,0.0119118,0.009926,0.0104492,0.0109532,0.00860972,0.00792763,0.00798652,0.00493313,0.00523057,0.0057407,0.00491098,0.00553448,0.00586213,0.00557723,0.00699825,0.00866227,0.0141557,0.0183034,0.014318,0.0162876,0.0195676,0.0172866,0.0187249,0.0226577,0.0253747,0.031015,0.0367984,0.0323299,0.0332608,0.0295809,0.0255792,0.0266505,0.0250947,0.0238151,0.0280694,0.0304571,0.027107,0.0255152,0.0261847,0.0348477,0.0345456,0.0373356,0.0414857,0.0420751,0.0478624,0.0528467,0.0500596,0.0592996,0.0533682,0.058938,0.0562411,0.0558741,0.0542599,0.0503658,0.0500335,0.0526586,0.0424898,0.0384509,0.0411176,0.0338241,0.0379632,0.0354695,0.0384829,0.0378548,0.0383046,0.0374748,0.042107,0.0432812,0.0424836,0.042845,0.0381781,0.0441632,0.0458083,0.0453237,0.0475943,0.0465223,0.0441706,0.0459769,-0.0089211,0.0364414,0.0333915,0.0255787,0.027638,0.0216132,0.028657,0.0305671,0.030846,0.0225871,0.0248079,0.0268778,0.0330395,0.0376825,0.0620243,0.0441115,0.0476531,0.0429972,0.0496076,0.0594928,0.0703928,0.0823445,0.0909232,0.0898033,0.0968693,0.0892724,0.0943853,0.0926709,0.103134,0.0886499,0.0950144,0.0913789,0.0970992,0.0774956,0.0897366,0.0824567}"
".ir_rc20final.cub",479790616.94355,"2015-03-16 15:09:08.255","{0.189594,0.277423,0.313554,0.313128,0.291045,0.233951,0.205874,0.202895,0.248576,0.301538,0.331475,0.337394,0.320687,0.26848,0.153003,0.12428,0.0789826,0.0998076,0.135557,0.209559,0.263032,0.277122,0.313242,0.33427,0.3532,0.292658,0.207326,0.147858,0.103621,0.0895413,0.0818256,0.0815599,0.112885,0.147246,0.17271,0.197996,0.240949,0.272983,0.294498,0.314635,0.322869,0.323822,0.334531,0.338779,0.278559,0.185567,0.141486,0.109157,0.0989189,0.0668968,0.0666049,0.0693242,0.0944932,0.0816164,0.0735284,0.0910701,0.12817,0.138587,0.13395,0.174779,0.217546,0.21521,0.182836,0.18383,0.200652,0.225038,0.263608,0.295933,0.30638,0.311479,0.311901,0.304391,0.288473,0.270577,0.250762,0.226746,0.179464,0.111684,0.0879125,0.0725019,0.0677667,0.0559851,0.039555,0.0294963,0.0279318,0.0209661,0.0261224,0.0250259,0.0232777,0.0265773,0.025503,0.0325273,0.0402953,0.036632,0.044007,0.0645366,0.0871176,0.0958061,0.091572,0.0838345,0.081103,0.0614272,0.0526512,0.0525257,0.0717435,0.106012,0.129958,0.145811,0.157759,0.166629,0.175894,0.170695,0.170219,0.180763,0.19397,0.196814,0.175765,0.150199,0.145296,0.133796,0.139943,0.141643,0.152406,0.157689,0.143446,0.111232,0.0835761,0.0803712,0.0920571,0.0850767,0.0835972,0.0766963,0.077838,0.0776126,0.0723396,0.0707128,0.0618312,0.0512986,0.0398216,0.0304608,0.0234546,0.0165689,0.0119091,0.00992421,0.0115474,0.0115107,0.00860906,0.0062643,0.0074433,0.00493339,0.00469728,0.00520489,0.00491184,0.00553568,0.00530518,0.00557886,0.0064314,0.00866544,0.0129813,0.0170988,0.0136992,0.0169375,0.0182686,0.0166313,0.0180647,0.0226721,0.0246844,0.030305,0.036064,0.0315777,0.0325009,0.0288252,0.0256003,0.0266733,0.0235273,0.0230317,0.0272842,0.0296659,0.0237716,0.0255377,0.0262075,0.0364851,0.0345749,0.0363723,0.039508,0.043132,0.0458065,0.0528849,0.0500947,0.0582608,0.0512142,0.0578599,0.0562744,0.0547741,0.0520035,0.0503921,0.0488863,0.0538738,0.0401016,0.0360186,0.0398861,0.0338393,0.0354135,0.0341751,0.0371663,0.0364926,0.0383192,0.0374886,0.0391657,0.0417709,0.0394076,0.0412733,0.0381928,0.0441813,0.0441431,0.0453442,0.0423454,0.0447748,0.0441924,0.0459998,-0.0317145,0.0364604,0.0294314,0.0235442,0.0255568,0.0237645,0.0242932,0.028365,0.0286392,0.0225964,0.0248176,0.0268879,0.0262597,0.0376947,0.0620427,0.0418491,0.045373,0.0453564,0.0519905,0.0595014,0.0704004,0.0773104,0.0883503,0.0871735,0.0887553,0.0836856,0.0885972,0.0866527,0.0969058,0.0853851,0.0915805,0.091307,0.0894058,0.0815184,0.0807683,0.0776038}"
".ir_rc20final.cub",479790617.39114,"2015-03-16 15:09:08.255","{0.18744,0.275702,0.310608,0.309825,0.288121,0.231629,0.203604,0.200868,0.245369,0.298161,0.327644,0.333295,0.317111,0.264401,0.15105,0.123057,0.0779345,0.0986817,0.133602,0.208097,0.259897,0.274479,0.309291,0.33072,0.349761,0.289174,0.204515,0.146062,0.102014,0.0888919,0.0809185,0.0812701,0.11162,0.145646,0.170956,0.19572,0.238486,0.270212,0.290693,0.311428,0.319937,0.321095,0.330944,0.336131,0.277066,0.185306,0.140283,0.106509,0.0989933,0.066267,0.0653046,0.0683114,0.0933258,0.0893235,0.0779916,0.0904176,0.126498,0.137109,0.132267,0.172803,0.216011,0.215031,0.18038,0.182474,0.198846,0.223338,0.260575,0.293524,0.303382,0.308442,0.308632,0.301393,0.284654,0.268246,0.24911,0.224719,0.176683,0.110213,0.0867788,0.072774,0.0673228,0.0556843,0.0390903,0.0295193,0.0276202,0.0207386,0.025847,0.0247711,0.0234398,0.0267073,0.0256411,0.0326076,0.0399483,0.0359436,0.0432601,0.06444,0.0860585,0.0947093,0.0905304,0.0828646,0.0797509,0.0606357,0.0515367,0.0522294,0.0709722,0.10508,0.128565,0.143989,0.155892,0.165929,0.173574,0.169645,0.168803,0.178956,0.192181,0.194332,0.17416,0.14868,0.144174,0.132319,0.13844,0.139739,0.151289,0.156564,0.142347,0.110186,0.0828225,0.0794294,0.0907739,0.083591,0.0839683,0.0761412,0.0758294,0.0765396,0.0707287,0.0706589,0.06074,0.0507532,0.0398019,0.0294412,0.0229375,0.0176033,0.0119074,0.0099236,0.0109976,0.0115115,0.00805117,0.00682025,0.00690212,0.00493532,0.00469947,0.00520774,0.0049149,0.00553957,0.00530929,0.00558359,0.00643728,0.00867397,0.0135856,0.017725,0.0143418,0.017601,0.0176369,0.0166541,0.017418,0.0220176,0.0247225,0.0303541,0.0345988,0.0316301,0.0309836,0.0280957,0.0248603,0.0259377,0.0235733,0.0222713,0.0265272,0.0297261,0.0212937,0.0241658,0.0217306,0.0349444,0.0316876,0.0344473,0.0395781,0.0421804,0.0448361,0.0519036,0.0491003,0.0572705,0.0523869,0.0568273,0.0552325,0.0537145,0.0520709,0.0481412,0.0465988,0.0515576,0.0413548,0.0372873,0.0374284,0.0351419,0.035453,0.0355233,0.0345387,0.0365306,0.0355379,0.0375261,0.0392035,0.0402837,0.0363521,0.0429041,0.0349368,0.0442299,0.0441936,0.0419459,0.0423973,0.0448309,0.0442491,0.0479239,0.080437,0.0326255,0.0314616,0.023575,0.0213946,0.0216509,0.0265145,0.0261806,0.0286727,0.022622,0.022586,0.0246542,0.0262859,0.033157,0.0551726,0.0441605,0.0431151,0.0430374,0.0472736,0.0571455,0.0655285,0.0748195,0.0806622,0.0871779,0.0833508,0.0781043,0.0914354,0.0836162,0.0875823,0.0821012,0.0813927,0.0840703,0.0854825,0.105933,0.0762002,0.0727068}"
".ir_rc20final.cub",479790618.06253,"2015-03-16 15:09:08.255","{0.184361,0.272838,0.3062,0.306504,0.283518,0.228043,0.201,0.197735,0.242732,0.293511,0.322224,0.32807,0.312248,0.26044,0.147547,0.12081,0.0765637,0.0972854,0.132185,0.205322,0.256696,0.270697,0.304236,0.325884,0.344508,0.284067,0.20116,0.143629,0.100468,0.0874655,0.0799795,0.0802535,0.11033,0.144108,0.169225,0.192706,0.235151,0.266356,0.286556,0.306633,0.314918,0.316547,0.327289,0.332412,0.275197,0.184762,0.137887,0.103929,0.097199,0.0654238,0.0648108,0.0683585,0.0920447,0.0795131,0.0715539,0.0890395,0.125902,0.135607,0.131028,0.172136,0.213211,0.212491,0.178942,0.181151,0.197481,0.221218,0.25812,0.2906,0.30151,0.30579,0.306219,0.298737,0.28256,0.265796,0.246328,0.223529,0.175444,0.108528,0.0855788,0.0714704,0.0665293,0.0539995,0.0387948,0.0290402,0.0275461,0.0204206,0.0250758,0.0240209,0.0231149,0.02635,0.0249413,0.0311048,0.0391008,0.0355281,0.0423892,0.0633506,0.085174,0.0941826,0.0892692,0.0821104,0.0790524,0.0605356,0.0507263,0.0514377,0.0708394,0.103208,0.127351,0.142344,0.153821,0.162636,0.172276,0.16761,0.166425,0.177405,0.190646,0.192113,0.171726,0.146353,0.143002,0.131197,0.136515,0.138624,0.149344,0.155438,0.14083,0.109579,0.0814563,0.0785,0.088931,0.0830427,0.0824811,0.0741926,0.0762594,0.0759952,0.072761,0.0690513,0.0607273,0.0507483,0.0387916,0.0289414,0.0224336,0.0165711,0.0119137,0.0088449,0.0104556,0.0104027,0.00861852,0.00793783,0.00745448,0.00494178,0.00470612,0.00467799,0.00437593,0.0049943,0.00587896,0.00502933,0.00645037,0.00811291,0.0136157,0.0159406,0.0137483,0.0163566,0.017682,0.0160301,0.0181396,0.0213889,0.0233723,0.0297087,0.0339374,0.030166,0.0302896,0.028184,0.0241513,0.0252351,0.0228545,0.0223491,0.0258053,0.0281821,0.0247449,0.0256738,0.017261,0.0350614,0.0327798,0.0345585,0.0386931,0.041282,0.0439218,0.0499159,0.0481661,0.0574339,0.0492357,0.0558621,0.0531316,0.0538528,0.0522018,0.04826,0.0478886,0.0481011,0.0402446,0.0349165,0.0375161,0.0326898,0.0355348,0.0316628,0.0359527,0.0366117,0.0356162,0.0361726,0.0378049,0.0388393,0.0379814,0.043,0.0251065,0.0409889,0.0409201,0.0437824,0.0425068,0.043172,0.0425566,0.0443137,0.0139197,0.0346641,0.027555,0.0215837,0.0214524,0.0217085,0.024387,0.0284726,0.0309731,0.0204324,0.0249042,0.0224445,0.0263451,0.0355209,0.0668546,0.0396876,0.043198,0.0431163,0.0497356,0.0572394,0.0730033,0.0824853,0.0833217,0.0846327,0.0915006,0.0892582,0.0914523,0.0895846,0.0968067,0.0916756,0.088053,0.0875465,0.0891734,0.10578,0.0804956,0.0725685}"
".ir_rc20final.cub",479790618.51012,"2015-03-16 15:09:08.255","{0.183543,0.269549,0.304271,0.303845,0.280499,0.225808,0.198571,0.195582,0.241929,0.290926,0.319283,0.325085,0.30882,0.256984,0.145796,0.119546,0.0761846,0.0966787,0.130658,0.203495,0.253885,0.26825,0.298573,0.322796,0.341287,0.281049,0.199265,0.142265,0.0993304,0.0865879,0.0794542,0.0792728,0.109728,0.142331,0.167897,0.191317,0.233477,0.264249,0.28351,0.304614,0.311804,0.312832,0.325191,0.329665,0.272463,0.184086,0.13381,0.102062,0.0961165,0.0649261,0.0643198,0.0674849,0.0923093,0.0791006,0.0713263,0.0888781,0.124469,0.134379,0.129948,0.170087,0.212746,0.211195,0.179077,0.179382,0.195235,0.218693,0.255886,0.288237,0.299634,0.302527,0.304452,0.296913,0.280328,0.263466,0.244644,0.221102,0.175076,0.108362,0.0853555,0.0698909,0.065792,0.0537788,0.0383862,0.0290939,0.0272717,0.0202232,0.0248407,0.0238041,0.0229139,0.0257545,0.0251056,0.0308637,0.039539,0.0352742,0.0428716,0.0621412,0.0850414,0.0928114,0.0895639,0.0804433,0.0786348,0.0594168,0.0500869,0.050812,0.0693957,0.102027,0.127238,0.14108,0.152919,0.162522,0.17097,0.165542,0.166011,0.175411,0.188302,0.190997,0.171802,0.145013,0.142051,0.129881,0.136771,0.137696,0.14841,0.152834,0.138631,0.107803,0.0814226,0.0768292,0.0877541,0.0811955,0.0824749,0.0737216,0.0753007,0.0745046,0.0712271,0.0680161,0.0597005,0.0492252,0.0388126,0.0284549,0.0224482,0.0160638,0.0129887,0.00885328,0.011017,0.0109738,0.00806808,0.00683599,0.00746409,0.00441063,0.00471284,0.0052235,0.00493062,0.00500244,0.00588891,0.00447206,0.00703389,0.00812802,0.0130487,0.015972,0.013776,0.0150998,0.0177193,0.0153953,0.0181795,0.0207453,0.0234257,0.0290413,0.0347832,0.0317998,0.0311528,0.0266832,0.0242115,0.0245088,0.0229139,0.0224084,0.0275129,0.028257,0.0231161,0.02431,0.0173054,0.0319119,0.0338535,0.0336439,0.0398014,0.0403504,0.0440269,0.0500334,0.0471978,0.0575647,0.0515486,0.0537408,0.0543715,0.0516895,0.0511605,0.046034,0.0479858,0.0458064,0.0415364,0.0362184,0.037591,0.0314855,0.0356053,0.0343581,0.0333446,0.0366828,0.0371014,0.0362427,0.0378773,0.0358489,0.0396086,0.0414898,0.0367431,0.0410745,0.0427022,0.0421441,0.0443696,0.0432699,0.0426547,0.0444166,0.0560015,0.0347471,0.0336246,0.0216344,0.0257185,0.0217585,0.0266445,0.0263071,0.0265749,0.0249769,0.022688,0.0247627,0.0286739,0.0332944,0.073935,0.0351907,0.045577,0.0408307,0.0474348,0.0525334,0.0681916,0.0750219,0.0860003,0.0847256,0.0861841,0.0837642,0.091513,0.0896308,0.093758,0.0820772,0.0880587,0.0839806,0.0929465,0.0934922,0.0848739,0.0725197}"
".ir_rc20final.cub",479790619.1815,"2015-03-16 15:09:08.255","{0.180845,0.265296,0.299809,0.299948,0.27648,0.222548,0.196191,0.193114,0.239462,0.287172,0.313792,0.320194,0.303691,0.253067,0.143053,0.117971,0.0747561,0.0956942,0.129668,0.201462,0.250512,0.264678,0.290889,0.31835,0.336722,0.277054,0.195921,0.140293,0.0980531,0.0858174,0.0780193,0.0780563,0.108295,0.141311,0.165844,0.188659,0.230408,0.260736,0.279779,0.299613,0.307234,0.307964,0.320117,0.325434,0.269936,0.185263,0.130404,0.0994803,0.0952875,0.0642715,0.0643008,0.0670562,0.090964,0.0781125,0.0708984,0.0877372,0.123488,0.132883,0.128322,0.169412,0.210446,0.209148,0.176392,0.177772,0.192838,0.216672,0.25358,0.285189,0.296275,0.300154,0.300213,0.293023,0.276537,0.260808,0.242715,0.219277,0.172404,0.107274,0.0839508,0.0702794,0.0658839,0.053672,0.038162,0.0290194,0.0268887,0.019948,0.0248909,0.0238884,0.0226349,0.0258237,0.0244621,0.0308901,0.0391308,0.0349261,0.0417014,0.0607961,0.0839147,0.0920565,0.0884697,0.0798471,0.0768571,0.0586118,0.0489794,0.050507,0.0686261,0.101866,0.12512,0.138932,0.151498,0.160307,0.169154,0.164597,0.163914,0.172967,0.186308,0.187599,0.168928,0.143686,0.13885,0.128988,0.134292,0.136422,0.146321,0.15073,0.137361,0.106526,0.0808197,0.0752105,0.0860617,0.0803257,0.0801847,0.0723661,0.0744046,0.0740798,0.0702724,0.0675712,0.0597822,0.0492979,0.0378607,0.0285022,0.0214676,0.0166155,0.0119486,0.00996136,0.0110422,0.0109999,0.00864977,0.00741096,0.00748419,0.00496234,0.00472644,0.00523909,0.00549532,0.0055759,0.00590809,0.00505497,0.00648409,0.00873896,0.0130951,0.01603,0.0131955,0.0158042,0.017787,0.015455,0.0175725,0.0208278,0.0235202,0.0276807,0.0333876,0.0303617,0.0304884,0.0267961,0.0251101,0.02541,0.0238206,0.0216942,0.0259941,0.0283848,0.0215181,0.0258537,0.031104,0.0336802,0.0310201,0.03379,0.037938,0.0405215,0.0431535,0.0502403,0.0463061,0.0567061,0.0495416,0.0539513,0.0534512,0.0518863,0.0513531,0.0485396,0.048164,0.0495775,0.0404744,0.0363521,0.0364679,0.031602,0.0357366,0.0331631,0.0348105,0.0354275,0.035816,0.0349321,0.0380155,0.0390542,0.0381965,0.0400447,0.0385456,0.0395529,0.0377696,0.0423168,0.0445543,0.041664,0.042837,0.0446077,0.0581658,0.0329399,0.0297513,0.0237978,0.0237122,0.0218514,0.0245457,0.0308945,0.0311687,0.0228187,0.0250558,0.0271398,0.0287832,0.0334185,0.0602469,0.0376087,0.0411148,0.040968,0.0475899,0.0551063,0.0684006,0.0777696,0.0810649,0.0849321,0.0890835,0.0839328,0.0916789,0.0897741,0.0938876,0.0821732,0.0814136,0.0840422,0.0891991,0.113941,0.0804612,0.0772506}"
".ir_rc20final.cub",479790619.62909,"2015-03-16 15:09:08.255","{0.177891,0.263311,0.296634,0.2964,0.273323,0.220354,0.19429,0.19081,0.236924,0.284868,0.311415,0.317678,0.301022,0.250231,0.140947,0.116749,0.0740846,0.0949215,0.12829,0.199958,0.248312,0.262395,0.286263,0.315899,0.334171,0.274165,0.193878,0.139166,0.0971861,0.0848706,0.0772253,0.0777928,0.107416,0.139723,0.164204,0.186647,0.228699,0.257846,0.277616,0.297209,0.304622,0.305702,0.316793,0.322383,0.268325,0.183567,0.128315,0.0983125,0.0940914,0.0638942,0.0632992,0.0666222,0.0895649,0.0775263,0.0698221,0.0870564,0.122607,0.131889,0.127804,0.168012,0.208139,0.207503,0.17486,0.175641,0.190919,0.214864,0.2506,0.282533,0.292805,0.297346,0.29818,0.291954,0.273973,0.258489,0.239598,0.217516,0.170868,0.105768,0.0834541,0.0695672,0.0648625,0.0528018,0.037805,0.0287557,0.0263015,0.0201434,0.0239362,0.0236993,0.0220881,0.0260038,0.023933,0.0306847,0.0381651,0.0339733,0.041081,0.0612461,0.0822913,0.0904131,0.0864674,0.0794955,0.0761295,0.0583787,0.048404,0.0499421,0.0680262,0.100423,0.124029,0.138575,0.148843,0.158787,0.166835,0.163113,0.162471,0.172354,0.183786,0.186691,0.166982,0.14288,0.138438,0.127433,0.13351,0.134847,0.14433,0.149552,0.135745,0.105303,0.0790113,0.0744467,0.0849796,0.0799422,0.0788558,0.0714998,0.0730402,0.0731663,0.0698441,0.0666041,0.0588153,0.0488553,0.037413,0.0280433,0.0209928,0.0161235,0.010368,0.00834485,0.0110648,0.0110231,0.00866857,0.00631069,0.00750146,0.00551478,0.00419953,0.00525215,0.00440747,0.0050314,0.00592382,0.00506869,0.00592658,0.00759497,0.0125354,0.0160762,0.0126008,0.0158509,0.0171769,0.0161757,0.0162651,0.0208919,0.022159,0.0285107,0.0327211,0.0296702,0.0281957,0.0268822,0.0228002,0.0246971,0.0222854,0.0217678,0.0252581,0.0276483,0.0250037,0.0244985,0.0220288,0.0305279,0.0301263,0.0328927,0.0360213,0.040653,0.0432922,0.0493186,0.045364,0.0557889,0.0474758,0.0552458,0.052479,0.0508951,0.0491905,0.0463423,0.0471188,0.0521314,0.0381554,0.0364591,0.0353098,0.0316954,0.0332449,0.0332611,0.0335651,0.0341386,0.0344966,0.0364837,0.035138,0.0345436,0.0367481,0.0401674,0.0419986,0.0396783,0.0395983,0.0389616,0.0411408,0.0418042,0.041154,0.0428721,0.0236939,0.031088,0.0298548,0.02388,0.0216692,0.0219257,0.0246285,0.0287513,0.0267716,0.020626,0.0228506,0.024937,0.0242888,0.0358308,0.0674235,0.040017,0.0435471,0.0434556,0.0453202,0.0528384,0.0636242,0.176993,0.0916011,0.0903855,0.0892633,0.0896783,0.0860635,0.086922,0.0847474,0.0887117,0.0815111,0.0912611,0.0854824,0.0772466,0.0805138,0.0772907}"
